TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,Price_y,StoreName,GroupStore,Type,Latitude,Longitude,Cluster
TR94326,167,2022-01-12,P9,10000,2,20000,13,28,1,Married,2.91,Yoghurt,10000,Buana,Buana,General Trade,1.26916,116.825264,0
TR17988,112,2022-01-13,P6,18000,1,18000,2,31,1,Married,4.44,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR23621,156,2022-01-13,P7,9400,2,18800,6,44,0,Married,3.87,Coffee Candy,9400,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR31421,427,2022-01-13,P6,18000,3,54000,2,54,0,Married,16.88,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR33225,286,2022-01-13,P1,8800,3,26400,4,60,0,Married,6.19,Choco Bar,8800,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR37826,149,2022-01-13,P7,9400,6,56400,6,61,1,Married,3.96,Coffee Candy,9400,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR48412,275,2022-01-13,P4,12000,2,24000,3,41,0,Married,15.33,Potato Chip,12000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR61271,442,2022-01-13,P1,8800,3,26400,12,42,1,Married,14.88,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR75546,34,2022-01-13,P5,4200,4,16800,6,45,0,Married,6.36,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR83152,420,2022-01-13,P10,15000,1,15000,10,48,1,Single,6.01,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR97807,324,2022-01-13,P6,18000,3,54000,12,36,1,Married,10.59,Cashew,18000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR16701,426,2022-01-14,P4,12000,1,12000,14,19,0,Single,2.16,Potato Chip,12000,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR19443,295,2022-01-14,P9,10000,6,60000,2,34,0,Married,4.78,Yoghurt,10000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR22474,231,2022-01-14,P3,7500,2,15000,8,51,1,Married,16.59,Crackers,7500,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR43117,267,2022-01-14,P10,15000,4,60000,1,22,0,Single,0.0,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR63072,210,2022-01-14,P7,9400,5,47000,3,33,0,Married,10.9,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR68172,131,2022-01-14,P5,4200,5,21000,14,25,0,Single,7.12,Thai Tea,4200,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR82815,206,2022-01-14,P7,9400,3,28200,9,68,0,Married,8.3,Coffee Candy,9400,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR88153,303,2022-01-14,P5,4200,3,12600,1,45,0,Married,10.34,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR94606,329,2022-01-14,P10,15000,2,30000,13,19,1,Single,0.0,Cheese Stick,15000,Buana,Buana,General Trade,1.26916,116.825264,0
TR11326,433,2022-01-15,P9,10000,2,20000,11,48,1,Married,11.97,Yoghurt,10000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR13287,2,2022-01-15,P5,4200,2,8400,9,60,1,Married,6.23,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR14344,300,2022-01-15,P7,9400,2,18800,4,25,1,Single,4.22,Coffee Candy,9400,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR1445,171,2022-01-15,P5,4200,3,12600,13,40,0,Married,10.05,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,2
TR16248,130,2022-01-15,P2,3200,7,22400,10,40,0,Married,9.73,Ginger Candy ,3200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR21056,62,2022-01-15,P8,16000,3,48000,5,51,1,Married,13.62,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR30914,241,2022-01-15,P3,7500,5,37500,2,24,1,Single,0.57,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR32340,121,2022-01-15,P5,4200,3,12600,4,26,0,Single,2.93,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR33508,234,2022-01-15,P4,12000,5,60000,8,61,1,Married,10.86,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR34660,85,2022-01-15,P10,15000,5,75000,2,59,1,Married,7.89,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR37177,93,2022-01-15,P5,4200,3,12600,8,32,0,Married,4.85,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR37379,48,2022-01-15,P10,15000,5,75000,2,32,0,Married,10.62,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR38169,444,2022-01-15,P4,12000,1,12000,9,53,0,Married,15.31,Potato Chip,12000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR41344,306,2022-01-15,P8,16000,2,32000,1,49,0,Married,16.52,Oat,16000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR44149,197,2022-01-15,P4,12000,2,24000,8,51,0,Married,13.33,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR54663,361,2022-01-15,P1,8800,8,70400,1,26,1,Single,0.06,Choco Bar,8800,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR65307,443,2022-01-15,P5,4200,4,16800,4,33,1,Married,9.28,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR71470,217,2022-01-15,P10,15000,5,75000,14,39,1,Single,6.96,Cheese Stick,15000,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR71650,142,2022-01-15,P5,4200,5,21000,7,23,1,Single,1.58,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR76485,434,2022-01-15,P9,10000,3,30000,5,37,0,Married,9.33,Yoghurt,10000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR85027,216,2022-01-15,P2,3200,6,19200,1,30,0,Married,4.82,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR8647,378,2022-01-15,P1,8800,9,79200,9,54,0,Married,14.66,Choco Bar,8800,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR88822,59,2022-01-15,P7,9400,3,28200,1,46,1,Married,10.57,Coffee Candy,9400,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR96420,351,2022-01-15,P9,10000,5,50000,8,45,1,Married,18.34,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR98224,40,2022-01-15,P6,18000,4,72000,10,19,0,Single,3.48,Cashew,18000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR1576,138,2022-01-16,P1,8800,2,17600,7,37,1,Married,8.96,Choco Bar,8800,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR16100,184,2022-01-16,P9,10000,5,50000,11,33,0,Single,13.93,Yoghurt,10000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR17745,150,2022-01-16,P2,3200,5,16000,2,61,1,Married,8.56,Ginger Candy ,3200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR19359,105,2022-01-16,P10,15000,5,75000,13,61,0,Married,7.54,Cheese Stick,15000,Buana,Buana,General Trade,1.26916,116.825264,1
TR40245,355,2022-01-16,P6,18000,3,54000,12,19,1,Single,0.0,Cashew,18000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR4066,342,2022-01-16,P10,15000,4,60000,10,48,1,Married,13.55,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR44922,209,2022-01-16,P10,15000,1,15000,1,47,0,Single,2.55,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR52563,278,2022-01-16,P8,16000,3,48000,3,31,1,Married,9.76,Oat,16000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR66649,299,2022-01-16,P8,16000,3,48000,1,37,1,Married,4.54,Oat,16000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR88920,447,2022-01-16,P8,16000,1,16000,4,54,1,Married,20.37,Oat,16000,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR95280,423,2022-01-16,P10,15000,1,15000,10,22,0,Married,3.55,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR12572,264,2022-01-17,P1,8800,8,70400,1,21,1,Single,1.12,Choco Bar,8800,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR16416,162,2022-01-17,P8,16000,2,32000,11,49,0,Married,11.46,Oat,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR19683,446,2022-01-17,P10,15000,5,75000,13,57,0,Married,7.81,Cheese Stick,15000,Buana,Buana,General Trade,1.26916,116.825264,1
TR28079,217,2022-01-17,P5,4200,3,12600,11,39,1,Single,6.96,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR28209,447,2022-01-17,P3,7500,5,37500,9,54,1,Married,20.37,Crackers,7500,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR2841,16,2022-01-17,P7,9400,6,56400,2,52,0,Married,11.8,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR28854,136,2022-01-17,P9,10000,4,40000,8,28,1,Married,2.96,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR28928,110,2022-01-17,P10,15000,5,75000,4,19,0,Married,2.41,Cheese Stick,15000,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR3941,177,2022-01-17,P7,9400,2,18800,7,33,1,Married,8.06,Coffee Candy,9400,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR55188,398,2022-01-17,P5,4200,5,21000,6,33,0,Married,7.44,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR67971,177,2022-01-17,P2,3200,5,16000,2,33,1,Married,8.06,Ginger Candy ,3200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR81233,71,2022-01-17,P3,7500,6,45000,13,46,0,Married,12.42,Crackers,7500,Buana,Buana,General Trade,1.26916,116.825264,1
TR84034,439,2022-01-17,P5,4200,5,21000,8,35,0,Single,12.34,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR8508,401,2022-01-17,P5,4200,4,16800,14,45,0,Married,4.08,Thai Tea,4200,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR88404,296,2022-01-17,P5,4200,5,21000,3,38,1,Single,3.18,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR91007,37,2022-01-17,P10,15000,5,75000,2,51,0,Married,17.11,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR98921,187,2022-01-17,P8,16000,2,32000,9,49,1,Married,9.18,Oat,16000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR18620,306,2022-01-18,P2,3200,4,12800,1,49,0,Married,16.52,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR3743,83,2022-01-18,P3,7500,4,30000,13,34,1,Married,10.88,Crackers,7500,Buana,Buana,General Trade,1.26916,116.825264,2
TR40659,368,2022-01-18,P3,7500,6,45000,6,44,0,Married,16.13,Crackers,7500,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR49285,240,2022-01-18,P3,7500,1,7500,11,22,1,Single,3.33,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR52721,356,2022-01-18,P8,16000,3,48000,12,56,0,Married,13.25,Oat,16000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR53728,120,2022-01-18,P5,4200,3,12600,7,30,0,Married,2.48,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR60985,404,2022-01-18,P5,4200,2,8400,2,22,0,Single,2.69,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR71324,225,2022-01-18,P3,7500,2,15000,7,59,1,Married,10.59,Crackers,7500,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR75701,378,2022-01-18,P8,16000,1,16000,11,54,0,Married,14.66,Oat,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR7896,303,2022-01-18,P7,9400,5,47000,6,45,0,Married,10.34,Coffee Candy,9400,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR82047,92,2022-01-18,P2,3200,4,12800,5,60,0,Married,10.72,Ginger Candy ,3200,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR89703,81,2022-01-18,P8,16000,2,32000,4,44,0,Married,19.49,Oat,16000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR20664,130,2022-01-19,P6,18000,3,54000,8,40,0,Married,9.73,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR2323,115,2022-01-19,P3,7500,4,30000,11,39,0,Married,5.07,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR24906,23,2022-01-19,P1,8800,2,17600,9,57,1,Married,12.56,Choco Bar,8800,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR29591,203,2022-01-19,P4,12000,4,48000,5,53,0,Married,17.2,Potato Chip,12000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR3330,318,2022-01-19,P10,15000,1,15000,2,18,0,Single,3.64,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR3414,56,2022-01-19,P3,7500,2,15000,13,20,1,Single,1.0,Crackers,7500,Buana,Buana,General Trade,1.26916,116.825264,0
TR38717,45,2022-01-19,P3,7500,3,22500,3,53,0,Married,9.25,Crackers,7500,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR53185,404,2022-01-19,P4,12000,3,36000,1,22,0,Single,2.69,Potato Chip,12000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR75889,154,2022-01-19,P3,7500,3,22500,12,31,0,Married,8.36,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR76104,6,2022-01-19,P7,9400,6,56400,3,23,0,Married,2.33,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR78475,397,2022-01-19,P10,15000,4,60000,6,24,0,Single,6.42,Cheese Stick,15000,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR80853,351,2022-01-19,P7,9400,2,18800,11,45,1,Married,18.34,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR87436,151,2022-01-19,P1,8800,6,52800,10,42,0,Married,10.38,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR89069,107,2022-01-19,P9,10000,4,40000,7,38,1,Married,9.85,Yoghurt,10000,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR97235,413,2022-01-19,P5,4200,2,8400,11,31,0,Married,8.8,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR19590,258,2022-01-20,P6,18000,2,36000,12,51,0,Married,12.57,Cashew,18000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR20045,243,2022-01-20,P3,7500,1,7500,12,38,0,Married,3.34,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR24538,116,2022-01-20,P10,15000,1,15000,3,51,1,Married,15.77,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR31616,416,2022-01-20,P9,10000,5,50000,2,27,1,Married,3.43,Yoghurt,10000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR33794,169,2022-01-20,P9,10000,6,60000,12,34,0,Married,3.97,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR38395,386,2022-01-20,P8,16000,1,16000,7,33,0,Married,6.95,Oat,16000,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR60760,359,2022-01-20,P5,4200,3,12600,3,46,0,Married,19.99,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR63307,443,2022-01-20,P7,9400,4,37600,13,33,1,Married,9.28,Coffee Candy,9400,Buana,Buana,General Trade,1.26916,116.825264,2
TR63588,326,2022-01-20,P4,12000,3,36000,6,24,1,Single,2.69,Potato Chip,12000,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR72168,130,2022-01-20,P5,4200,3,12600,9,40,0,Married,9.73,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR82517,297,2022-01-20,P5,4200,2,8400,5,41,1,Married,12.13,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR88378,44,2022-01-20,P7,9400,6,56400,14,40,0,Married,10.65,Coffee Candy,9400,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR92856,79,2022-01-20,P7,9400,3,28200,10,20,1,Single,1.6,Coffee Candy,9400,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR14385,66,2022-01-21,P6,18000,3,54000,9,37,1,Married,3.04,Cashew,18000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR1807,197,2022-01-21,P3,7500,4,30000,11,51,0,Married,13.33,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR24740,106,2022-01-21,P2,3200,3,9600,5,24,0,Single,6.79,Ginger Candy ,3200,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR26433,209,2022-01-21,P7,9400,3,28200,4,47,0,Single,2.55,Coffee Candy,9400,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR28011,367,2022-01-21,P9,10000,5,50000,5,43,0,Married,10.96,Yoghurt,10000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR31493,131,2022-01-21,P1,8800,8,70400,12,25,0,Single,7.12,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR32113,171,2022-01-21,P3,7500,6,45000,2,40,0,Married,10.05,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR32730,243,2022-01-21,P6,18000,1,18000,9,38,0,Married,3.34,Cashew,18000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR3316,435,2022-01-21,P7,9400,5,47000,13,29,1,Married,3.61,Coffee Candy,9400,Buana,Buana,General Trade,1.26916,116.825264,0
TR34731,281,2022-01-21,P3,7500,5,37500,4,35,0,Married,3.03,Crackers,7500,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR47402,19,2022-01-21,P9,10000,5,50000,3,24,1,Single,4.14,Yoghurt,10000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR56276,88,2022-01-21,P10,15000,2,30000,1,21,0,Single,2.97,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR93101,267,2022-01-21,P1,8800,3,26400,12,22,0,Single,0.0,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR94279,119,2022-01-21,P5,4200,4,16800,1,26,1,Single,5.54,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR99024,289,2022-01-21,P6,18000,3,54000,1,29,0,Married,2.37,Cashew,18000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR22459,362,2022-01-22,P10,15000,5,75000,12,25,0,Single,7.47,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR25854,176,2022-01-22,P8,16000,2,32000,8,54,1,Married,18.32,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR4315,181,2022-01-22,P5,4200,5,21000,8,33,1,Married,9.94,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR47702,359,2022-01-22,P4,12000,5,60000,11,46,0,Married,19.99,Potato Chip,12000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR56832,429,2022-01-22,P4,12000,5,60000,2,37,1,Married,8.97,Potato Chip,12000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR67395,328,2022-01-22,P8,16000,3,48000,11,36,0,Married,10.53,Oat,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR81633,376,2022-01-22,P8,16000,2,32000,5,44,0,Married,14.65,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR9042,320,2022-01-22,P5,4200,3,12600,7,30,0,Married,3.72,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR95963,73,2022-01-22,P3,7500,2,15000,3,53,0,Married,13.71,Crackers,7500,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR11023,395,2022-01-23,P3,7500,5,37500,3,28,0,Married,3.39,Crackers,7500,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR16773,14,2022-01-23,P6,18000,1,18000,2,58,1,Married,10.18,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR23559,62,2022-01-23,P5,4200,5,21000,10,51,1,Married,13.62,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR40337,168,2022-01-23,P3,7500,2,15000,12,27,0,Married,4.88,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR5111,294,2022-01-23,P5,4200,5,21000,13,54,1,Married,19.07,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,1
TR68999,349,2022-01-23,P1,8800,3,26400,13,37,0,Married,5.96,Choco Bar,8800,Buana,Buana,General Trade,1.26916,116.825264,2
TR72014,295,2022-01-23,P5,4200,5,21000,6,34,0,Married,4.78,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR82501,335,2022-01-23,P5,4200,4,16800,13,29,1,Single,4.74,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,0
TR8408,26,2022-01-23,P10,15000,1,15000,2,45,1,Married,7.83,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR91120,114,2022-01-23,P3,7500,6,45000,12,22,0,Single,3.14,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR13528,196,2022-01-24,P4,12000,5,60000,10,34,0,Married,3.17,Potato Chip,12000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR14110,356,2022-01-24,P6,18000,2,36000,9,56,0,Married,13.25,Cashew,18000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR26197,187,2022-01-24,P10,15000,4,60000,2,49,1,Married,9.18,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR27545,34,2022-01-24,P6,18000,4,72000,7,45,0,Married,6.36,Cashew,18000,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR29618,171,2022-01-24,P10,15000,4,60000,9,40,0,Married,10.05,Cheese Stick,15000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR3218,91,2022-01-24,P1,8800,10,88000,10,59,0,Married,9.85,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR34744,76,2022-01-24,P2,3200,3,9600,8,38,1,Married,7.88,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR37162,169,2022-01-24,P8,16000,2,32000,5,34,0,Married,3.97,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR48869,257,2022-01-24,P1,8800,6,52800,5,60,0,Married,4.25,Choco Bar,8800,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR62843,123,2022-01-24,P2,3200,5,16000,3,34,0,Married,4.36,Ginger Candy ,3200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR65973,422,2022-01-24,P2,3200,5,16000,11,21,1,Single,3.88,Ginger Candy ,3200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR69288,160,2022-01-24,P2,3200,3,9600,4,48,1,Married,12.57,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR80016,183,2022-01-24,P3,7500,2,15000,10,27,1,Single,0.18,Crackers,7500,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR1186,423,2022-01-25,P4,12000,5,60000,13,22,0,Married,3.55,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,0
TR14148,418,2022-01-25,P5,4200,5,21000,1,45,0,Single,23.84,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR24554,444,2022-01-25,P10,15000,5,75000,14,53,0,Married,15.31,Cheese Stick,15000,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR24979,276,2022-01-25,P5,4200,2,8400,1,31,1,Married,8.96,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR32972,372,2022-01-25,P5,4200,2,8400,11,31,1,Married,6.19,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR38205,314,2022-01-25,P8,16000,3,48000,1,35,0,Married,6.64,Oat,16000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR496,3,2022-01-25,P1,8800,2,17600,8,32,1,Married,9.17,Choco Bar,8800,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR53992,96,2022-01-25,P2,3200,5,16000,4,55,0,Married,13.67,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR5572,344,2022-01-25,P2,3200,4,12800,1,47,1,Married,5.63,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR57565,180,2022-01-25,P5,4200,4,16800,12,22,1,Married,4.07,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR600,97,2022-01-25,P4,12000,1,12000,7,51,1,Married,20.22,Potato Chip,12000,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR6094,104,2022-01-25,P1,8800,4,35200,3,31,1,Married,7.92,Choco Bar,8800,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR67707,49,2022-01-25,P10,15000,3,45000,13,44,1,Married,13.48,Cheese Stick,15000,Buana,Buana,General Trade,1.26916,116.825264,2
